index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
6175	main-captions	images	2015	607	none	none	A black dog running through the snow.	A black dog runs through the water.	2.4
334	main-captions	MSRvid	2012test	499	none	none	A woman is slicing octopus.	A man is playing the guitar.	0.0
6211	main-captions	images	2015	933	none	none	A group of people in boats racing towards the shore.	A group of people stand together and pose in front of a house.	0.8
5912	main-captions	MSRvid	2012train	262	none	none	A woman is peeling an onion.	The woman is slicing green onions.	3.25
259	main-captions	MSRvid	2012test	386	none	none	A man shooting a car.	A man is cutting a potato.	0.4
1669	main-captions	images	2015	511	none	none	A white dog walking in the snow.	A black and tan dog walking through the snow.	3.0
6221	main-captions	images	2015	1089	none	none	a young girl smiling with her head upside down	A girl poses with her head upside down.	4.6
1246	main-captions	images	2014	363	none	none	A man stands in front of a train.	A man is standing in front of a raised statue,.	2.0
101	main-captions	MSRvid	2012test	148	none	none	A woman is slicing a leek.	A woman is slicing ginger.	2.2
683	main-captions	MSRvid	2012train	270	none	none	The deer jumped over the fence.	A deer jumps over a cyclone fence.	4.0
6186	main-captions	images	2015	718	none	none	A black dog lays in the sand.	Kids play in the water	0.0
162	main-captions	MSRvid	2012test	239	none	none	A man is playing a flute in a band.	A man is playing a guitar.	1.6
6106	main-captions	images	2014	699	none	none	A grey house with a red door.	House with a red door.	3.4
671	main-captions	MSRvid	2012train	254	none	none	A man is speaking on a stage.	A man is speaking at a podium.	3.4
1258	main-captions	images	2014	378	none	none	The black dog is lying in the grass.	A black dog lies on the grass.	5.0
183	main-captions	MSRvid	2012test	271	none	none	A young boy is holding a guitar.	A little boy is playing a guitar.	2.75
50	main-captions	MSRvid	2012test	73	none	none	A man is playing guitar.	A boy is playing a guitar.	3.2
432	main-captions	MSRvid	2012test	646	none	none	A dog is running on the ground.	A girl is tapping her finger nails.	0.0
5841	main-captions	MSRvid	2012test	532	none	none	The lady put the skewered shimp in the hot water.	The lady fried the breaded meat in hot oil.	1.6
6213	main-captions	images	2015	961	none	none	A Japanese swordsman jumps into the air.	A woman is getting her dog to jump in the air.	1.0
5984	main-captions	MSRvid	2012train	664	none	none	The baby laughed in his car seat.	A baby is laughing.	3.1
723	main-captions	MSRvid	2012train	327	none	none	A woman is peeling a potato.	A woman is hitting a man.	0.75
0	main-captions	MSRvid	2012test	1	none	none	A plane is taking off.	An air plane is taking off.	5.0
670	main-captions	MSRvid	2012train	253	none	none	A skateboarder does tricks on a half-pipe.	A man skateboards on a half pipe.	3.5
6002	main-captions	images	2014	16	none	none	The black and white cows pause in front of the gate.	A black cow and a brown cow stands in a plain in front of an uprooted tree.	2.2
1846	main-captions	images	2015	1068	none	none	A girl jumping rope on a sidewalk near a parking garage.	A girl jumping rope on a sidewalk with a parking garage to the left.	4.4
143	main-captions	MSRvid	2012test	208	none	none	A man is rowing a boat.	A man is slicing a tomato.	0.4
6101	main-captions	images	2014	668	none	none	Dark colored dog standing in grassy field.	A grey dog standing in a grassy field.	3.2
411	main-captions	MSRvid	2012test	620	none	none	The woman is putting paste into a dish.	A woman is pulling some kind of sticky goo out of a bowl.	1.5
6160	main-captions	images	2015	449	none	none	A woman in a pink bikini is laying on a deck lounge chair that is covered with a pink towel.	A woman in a white shirt and black skirt on a tennis court.	1.4
905	main-captions	MSRvid	2012train	606	none	none	The man played haki sak in the office.	The man is seasoning the vegetables.	0.4
947	main-captions	MSRvid	2012train	667	none	none	Someone is scratching an animals belly.	A woman is stroking a lemur.	2.0
6093	main-captions	images	2014	630	none	none	An office with multiple desks and green walls.	Small office space with bright green walls.	4.0
868	main-captions	MSRvid	2012train	547	none	none	A dog is barking.	A jet is flying.	0.231
1954	main-captions	images	2015	1361	none	none	A woman is eating fish at a restaurant.	A woman eating a large fish in a restaurant.	4.6
1958	main-captions	images	2015	1369	none	none	A lady is running her dog through an agility course.	Trainer runs her dog through training course with green pipe	4.2
6294	main-captions	track5.en-en	2017	96	none	none	A man calling for a taxi at the airport on a sunny day.	A man is outside on a July day.	1.4
1132	main-captions	images	2014	192	none	none	Table with blue table cloth in kitchen.	Wooden cabinets in kitchen.	1.6
579	main-captions	MSRvid	2012train	126	none	none	A man is singing.	A man is dancing.	0.5
191	main-captions	MSRvid	2012test	283	none	none	A woman is doing weight exercises.	A woman is doing her hair.	0.5
6314	main-captions	track5.en-en	2017	131	none	none	A woman doesn't have her arms up because she's paralyzed from the neck down	A woman is sitting on the steps because she tripped and hurt her ankle.	0.8
450	main-captions	MSRvid	2012test	680	none	none	A man is patting an alligator on the mouth.	A person is dumping chopped vegetables into a pot on the stove.	0.0
5931	main-captions	MSRvid	2012train	380	none	none	A man is riding on a horse.	A woman is riding an elephant.	1.533
575	main-captions	MSRvid	2012train	117	none	none	A girl jumps on a car.	A girl is jumping onto a car.	4.8
1844	main-captions	images	2015	1055	none	none	A young boy riding a bike on a brick road	A person does tricks on a bike on a ramp surrounded by trees.	2.2
6206	main-captions	images	2015	891	none	none	A family is playing on the beach with their dog.	A naked little girl being thrown into the air.	0.0
407	main-captions	MSRvid	2012test	616	none	none	Soccer players are kicking a soccer ball into the goal.	A soccer player scores a goal.	3.8
5933	main-captions	MSRvid	2012train	388	none	none	A tiger is walking around his cage.	A tiger walks around aimlessly.	3.0
1839	main-captions	images	2015	1042	none	none	Children are playing in a swimming pool while two adult men watch them.	Children play in a pool while adults look on.	4.6
5976	main-captions	MSRvid	2012train	608	none	none	The lady made some slices on the shrimp.	A chef is slicing a shrimp.	2.8
5994	main-captions	MSRvid	2012train	733	none	none	A woman is adding some mushrooms and liquid to a pot.	A young man is playing the guitar.	0.0
1093	main-captions	images	2014	130	none	none	Two cats sitting together on the sofa looking out the window.	Two cats are looking at a window.	3.8
1874	main-captions	images	2015	1149	none	none	A woman dressed in green is playing with her tan dog.	A tan dog licks a girls hand while laying down.	1.6
1173	main-captions	images	2014	251	none	none	A girl in riding gear sits atop a brown horse.	A girl in a red shirt is riding a brown horse.	4.0
1555	main-captions	images	2015	201	none	none	Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.	A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.	2.2
128	main-captions	MSRvid	2012test	190	none	none	A woman plays the guitar.	A man sings and plays the guitar.	1.75
6104	main-captions	images	2014	683	none	none	Boy lying on couch with small white dog.	A small boy laying on a sofa with a dog.	4.0
1827	main-captions	images	2015	1001	none	none	A black dog is biting a light brown dogs ear in a playful manner.	A black dog playfully bits another dog in a living room setting	4.0
6159	main-captions	images	2015	448	none	none	A black dog is running through the snow.	The black and brown dog is running through the snow.	4.0
1419	main-captions	images	2014	624	none	none	Boy laying on couch with dog.	The boy is lying on a couch with a puppy.	4.4
376	main-captions	MSRvid	2012test	566	none	none	The woman is walking her dog.	A woman walks her dog down the street.	4.0
1992	main-captions	images	2015	1482	none	none	A person is riding a skateboard in the air above a ramp.	A biker is riding along a track element located with a wooded area.	0.6
1582	main-captions	images	2015	255	none	none	Two people are playing golf on a golf course.	Two people are on a golf course playing golf.	5.0
1604	main-captions	images	2015	332	none	none	Two girls are sitting in front of a statue.	Two blonde girls are sitting next to a statue	3.8
6259	main-captions	track5.en-en	2017	22	none	none	The woman is drinking lemonade and watching T.V.	The man is sitting drinking coffee.	0.4
1268	main-captions	images	2014	392	none	none	A mostly black train on a track.	A car parked in front of train tracks.	1.0
1023	main-captions	images	2014	33	none	none	A pitched tent with a horse in the background.	A black and white lamb with other lambs in the background.	0.0
122	main-captions	MSRvid	2012test	180	none	none	A man is playing a flute.	A man is playing a piano.	1.6
941	main-captions	MSRvid	2012train	657	none	none	A man is meditating.	The man is riding the horse.	0.75
319	main-captions	MSRvid	2012test	480	none	none	The woman picked up the kangaroo.	A woman is carrying a kangaroo.	3.5
1843	main-captions	images	2015	1054	none	none	A bulldog is running through a grassy park while people stand in the background.	A dog is running in a large body of water causing it to splash.	1.8
369	main-captions	MSRvid	2012test	555	none	none	The woman is waterskiing.	A woman is wake boarding on a lake.	1.75
5870	main-captions	MSRvid	2012test	704	none	none	A cow is eating grass.	A dog is pulling a girl down a hill.	0.0
291	main-captions	MSRvid	2012test	437	none	none	A woman is slicing some vegetables.	The woman is dicing garlic.	2.8
6208	main-captions	images	2015	913	none	none	A group of people are camping out on some rocks.	A group of people are standing beside a fire truck.	1.2
1281	main-captions	images	2014	412	none	none	Two people sailing a small white sail boat.	Couple sailing in a small sailboat.	4.2
1348	main-captions	images	2014	510	none	none	Old blue and white train on tracks.	A blue train in a mountainous area.	2.6
1849	main-captions	images	2015	1075	none	none	The dog returns the play toy to its master.	Three dogs race in the snow together.	1.0
648	main-captions	MSRvid	2012train	229	none	none	A woman is playing the flute.	A girl is playing a flute.	3.8
1984	main-captions	images	2015	1464	none	none	A dog splashing in the water.	A dog splashes in the murky water.	4.0
1040	main-captions	images	2014	59	none	none	A smiling woman with a beer sitting outside with another smiling woman.	Two women sitting outside laughing.	3.2
1327	main-captions	images	2014	481	none	none	Several cows grazing on the median by the road.	Five cows grazing on a patch of grass between two roadways.	4.0
1027	main-captions	images	2014	42	none	none	An elderly woman stands in a kitchen with two cats at her feet.	The old lady is standing in the kitchen with two cats at her feet.	5.0
889	main-captions	MSRvid	2012train	581	none	none	Several ferrets climb out of their cage.	Ferrets climb down from a shelf.	2.2
1176	main-captions	images	2014	257	none	none	A sheep stands on a hillside.	A large sheep standing on a hill.	4.0
6359	main-captions	track5.en-en	2017	218	none	none	The woman is holding the hands of the man.	The woman is checking the eyes of the man.	2.4
1517	main-captions	images	2015	66	none	none	boy doing tricks on a skateboard	A boy does a trick on a skateboard.	4.8
6262	main-captions	track5.en-en	2017	31	none	none	A woman is bungee jumping.	A girl is bungee jumping.	4.2
282	main-captions	MSRvid	2012test	418	none	none	A person is frying meat in a pan.	A person is holding a skunk.	0.75
824	main-captions	MSRvid	2012train	486	none	none	A woman is slicing an onion.	A man is shown slicing a carrot with a knife.	1.2
1020	main-captions	images	2014	29	none	none	A person in a blue shirt reclines near a coffee table and television.	A person stands on the motorcycle seat and pops a wheelie.	0.0
391	main-captions	MSRvid	2012test	593	none	none	A person is playing a guitar.	The man played his guitar.	3.0
6056	main-captions	images	2014	394	none	none	Two bald eagles perched on a branch.	Two eagles are perched on a branch.	4.2
1933	main-captions	images	2015	1311	none	none	A brown dog chases a Frisbee	A brown dog squating on grass.	1.6
6185	main-captions	images	2015	706	none	none	Two dogs are sniffing something in the rocks.	Two dogs running down a path in the woods.	1.6
1805	main-captions	images	2015	918	none	none	A man on a bike nest to a river.	A man on a bike does a very high jump.	1.2
1485	main-captions	images	2014	727	none	none	Domestic cat laying on back of cat litter.	Tan domestic cat under black tarp.	2.0
1590	main-captions	images	2015	279	none	none	A little boy and a little girl playing together outside.	A young boy and a young girl walking towards each other	2.0
36	main-captions	MSRvid	2012test	55	none	none	A dog rides a skateboard.	A dog is riding a skateboard.	5.0
804	main-captions	MSRvid	2012train	457	none	none	A person is adding oil in the pan.	The cook pouring oil into the pan.	4.25
5763	main-captions	MSRvid	2012test	49	none	none	The man is playing the guitar.	A man is playing a guitar.	4.909
1358	main-captions	images	2014	528	none	none	A tiny blonde child in a blue dress sits on a table near her mother.	A young blonde girl wearing a helmet sits with a red bicycle behind her.	1.6
518	main-captions	MSRvid	2012train	43	none	none	A man is playing a flute.	A man is playing a guitar.	2.0
1783	main-captions	images	2015	859	none	none	a red and white race car racing on a dirt racetrack.	A person is riding a dirt bike in a race on a dirt track.	1.4
907	main-captions	MSRvid	2012train	611	none	none	Meat is dropped into a pan.	A woman is putting meat in a pan.	3.25
843	main-captions	MSRvid	2012train	513	none	none	Girls are walking on the stage.	Women models are walking down a catwalk.	2.6
1100	main-captions	images	2014	139	none	none	A row of locomotives on a siding in a field.	A dark brown horse standing in a field.	1.2
1689	main-captions	images	2015	562	none	none	The large brown dog is jumping through the tall grass.	The girl wearing a blue shirt is running through a science center.	0.0
6019	main-captions	images	2014	120	none	none	The brown dog is resting his head on a white pillow.	A tan dog is lying on a couch and has its head on a white pillow.	3.4
5808	main-captions	MSRvid	2012test	362	none	none	A young man is playing the piano.	A woman is peeling a prawn.	0.0
5907	main-captions	MSRvid	2012train	194	none	none	A person is combing a cat hair.	A person is brushing a cat.	4.4
5762	main-captions	MSRvid	2012test	43	none	none	The man cut down a tree with an axe.	A man chops down a tree with an axe.	5.0
69	main-captions	MSRvid	2012test	105	none	none	A man is playing the guitar and singing.	A man is playing the guitar.	2.917
5810	main-captions	MSRvid	2012test	367	none	none	Someone is shredding cabbage leaves with a knife.	Someone is chopping some cabbage leaves.	4.5
1000	main-captions	images	2014	1	none	none	Two green and white trains sitting on the tracks.	Two green and white trains on tracks.	4.4
1836	main-captions	images	2015	1037	none	none	Two constructions workers sit on a beam taking a break.	The man is putting on his shirt near an elevator.	0.0
5865	main-captions	MSRvid	2012test	669	none	none	A woman puts cosmetics on her eyelid.	The woman is pencilling on eye shadow.	4.0
663	main-captions	MSRvid	2012train	246	none	none	A man is eating a banana.	Someone is peeling a banana.	1.8
477	main-captions	MSRvid	2012test	719	none	none	A boy is playing a key-board.	A boy is sitting in a room playing a piano by lamp light.	3.25
694	main-captions	MSRvid	2012train	288	none	none	A animal is eating.	The animal is hopping.	0.4
281	main-captions	MSRvid	2012test	417	none	none	A person is folding a square paper piece.	A man is folding paper.	3.25
6068	main-captions	images	2014	483	none	none	The white ducks are standing on the ground.	A woman in a black hat is standing by the subway.	0.0
497	main-captions	MSRvid	2012train	9	none	none	A small boy is playing with a dog.	A baby is playing with a dog.	3.75
1751	main-captions	images	2015	767	none	none	A young girl doing a back flip in the water.	a young girl wearing purple running through water	2.8
1274	main-captions	images	2014	401	none	none	A horse rider is riding a white horse.	A woman leading a white horse.	3.4
1403	main-captions	images	2014	599	none	none	A black and white cat lying on a blanket.	A black and white cat sleeping on its side on a purple blanket.	3.0
749	main-captions	MSRvid	2012train	362	none	none	The man is singing and playing the guitar.	A man is playing a guitar.	3.0
6006	main-captions	images	2014	35	none	none	The cows feed in the trough.	The brown and white cows are eating in the trough.	4.0
1596	main-captions	images	2015	311	none	none	A yellow dog is playing in a grassy area near flowers.	A girl is playing on a swing.	0.4
345	main-captions	MSRvid	2012test	515	none	none	A boy is making some dance steps.	A boy is pouring something from a pitcher.	0.4
5909	main-captions	MSRvid	2012train	212	none	none	A man is peeling a banana.	A woman is peeling a potato.	1.4
6124	main-captions	images	2015	62	none	none	A man eating an apple, sitting in public.	A man sits in a public place eating an apple.	5.0
614	main-captions	MSRvid	2012train	173	none	none	A person is slicing a carrot into pieces.	A person is cutting an onion into pieces.	1.5
1949	main-captions	images	2015	1348	none	none	A dog with floppy ears walking towards the camera in the woods.	A child in front of his own reflection turning towards the camera and smiling.	1.2
1990	main-captions	images	2015	1478	none	none	A large tan dog is running with a green item in its mouth	The tan dog is carrying a green squeak toy in its mouth.	4.4
1907	main-captions	images	2015	1227	none	none	A little girl and a little boy hold hands on a shiny slide.	A little girl in a paisley dress runs across a sandy playground.	0.4
1968	main-captions	images	2015	1393	none	none	A dog running along the beach.	Boy and girl running along the beach.	1.4
964	main-captions	MSRvid	2012train	694	none	none	A child is walking down the street as a jeep pulls up.	A woman is walking along a road and a man in a motorcar pulls up beside her.	1.4
784	main-captions	MSRvid	2012train	424	none	none	A man is shooting a pistol.	A woman is chopping garlic.	0.8
943	main-captions	MSRvid	2012train	661	none	none	The man talked on the telephone.	Girls are walking on the stage.	0.0
898	main-captions	MSRvid	2012train	597	none	none	The lady added cheese to the sauce.	A man pours a plate of shredded cheese into a pot of sauce.	1.6
5811	main-captions	MSRvid	2012test	372	none	none	A slow lori walks around.	A animal is walking around.	2.8
1914	main-captions	images	2015	1249	none	none	Three sheep graze on the grassy field with a dog walking behind them.	a small group of goats in the grass with a black and white dog in the backgroud.	2.8
1354	main-captions	images	2014	522	none	none	Red double decker bus driving down a street.	A double decker bus on a city street.	4.2
119	main-captions	MSRvid	2012test	176	none	none	A man is riding a bike.	A man is riding on a horse.	2.0
596	main-captions	MSRvid	2012train	151	none	none	A kangaroo is eating.	Kangaroo eating.	4.75
6164	main-captions	images	2015	466	none	none	A white dog is running through the water at a beach	A white dog is running through the water onto the shore.	4.6
79	main-captions	MSRvid	2012test	116	none	none	A man is tying his shoe.	A man ties his shoe.	5.0
486	main-captions	MSRvid	2012test	738	none	none	A man is smoking.	The man sat in his suit and smoked.	4.0
1235	main-captions	images	2014	346	none	none	A smiling woman holding a small baby.	a woman sitting on a sofa holding a baby.	3.4
6067	main-captions	images	2014	479	none	none	A white plane on the runway.	A white Swiss airplane approaches the runway.	4.0
1033	main-captions	images	2014	49	none	none	A group of sheep in a field.	A group of horses grazing in a field.	1.6
159	main-captions	MSRvid	2012test	235	none	none	Two women mix something in a food processor.	Two women make something in a blender.	4.0
379	main-captions	MSRvid	2012test	574	none	none	A girl is making eyelid.	A woman is applying eyeshadow.	2.0
1765	main-captions	images	2015	807	none	none	A man riding a motorcycle while wearing a black uniform.	A white motorcycle is being ridden around a race track.	1.4
97	main-captions	MSRvid	2012test	142	none	none	A man is riding a bicycle.	A monkey is riding a bike.	2.0
5920	main-captions	MSRvid	2012train	317	none	none	The man is shaking hands with other men.	A man is shaking another mans hand.	4.333
1420	main-captions	images	2014	625	none	none	A black and white image of a cat laying on a rug.	Black and white picture of a cat laying on a rug.	5.0
662	main-captions	MSRvid	2012train	245	none	none	A woman is firing a rifle.	A woman is cutting a lemon.	0.2
1172	main-captions	images	2014	250	none	none	Man with blue shirt standing in front of a fountain.	A man in a blue shirt and tan pants is standing in front of a statue of a man, which is in a cobble stone paved plaza.	3.2
6099	main-captions	images	2014	665	none	none	A bird eating from a bird feeder.	A yellow bird eating fruit on a bird feeder.	3.2
837	main-captions	MSRvid	2012train	503	none	none	The man is seasoning the sausages.	The man added seasoning to water in a bowl.	2.4
5812	main-captions	MSRvid	2012test	375	none	none	A little boy is vacuuming the floor.	A boy is vacuuming.	3.8
1426	main-captions	images	2014	634	none	none	photo of a television screen showing a movie.	The wall-mounted flat-screen TV is showing a movie.	3.2
832	main-captions	MSRvid	2012train	495	none	none	A woman is squeezing some cucumber slices.	A woman is getting doused in green slime.	0.75
304	main-captions	MSRvid	2012test	455	none	none	A woman is picking tomatoes.	A woman is pouring batter into a bowl.	1.0
1480	main-captions	images	2014	720	none	none	A black and white photo of an empty train station.	A black and white photo of a cat sitting on a sofa.	1.6
6247	main-captions	images	2015	1472	none	none	Woman in black dress with red accessories is walking down the street.	Woman in a black dress walking on the street.	3.8
14	main-captions	MSRvid	2012test	21	none	none	A man is running on the road.	A panda dog is running on the road.	1.667
1804	main-captions	images	2015	909	none	none	A man on skis on a snow-covered hill with mountains in the background	A dog enjoys a romp in the water with mountains and sand in the background.	0.6
835	main-captions	MSRvid	2012train	498	none	none	The man added vegetables to the broth in the pot.	A man is adding sliced vegetables to a cooking bowl with water.	3.4
6110	main-captions	images	2014	721	none	none	The brown and white cows are eating in the trough.	Brown and white cows are eating from a trough.	4.8
1682	main-captions	images	2015	543	none	none	A young boy jumping in the air at the beach.	A boy jumping in the air on the beach.	4.8
1302	main-captions	images	2014	442	none	none	A yellow school bus is parked in a rural area.	A yellow school bus parked in a field.	4.0
1815	main-captions	images	2015	960	none	none	A black dog with a blue collar is running in the snow.	A black dog with a red collar plays in the snow.	3.2
879	main-captions	MSRvid	2012train	565	none	none	A young child rides a horse.	The little girl rode a horse.	3.2
80	main-captions	MSRvid	2012test	117	none	none	A boy is singing and playing the piano.	A boy is playing the piano.	3.0
1651	main-captions	images	2015	470	none	none	Two men are setting up some electronic equpitment	Two dogs are wrestling on the ground in the snow.	0.0
612	main-captions	MSRvid	2012train	171	none	none	A person is playing the keyboard.	A boy is playing a key-board.	4.0
1759	main-captions	images	2015	784	none	none	Three dogs in the snow by a fence.	Two dogs drink water in a lake.	1.0
1953	main-captions	images	2015	1360	none	none	Person with two ski poles skiing down a snowy hill.	A person skiing down a snowy hill.	4.2
1149	main-captions	images	2014	216	none	none	A black train moves down the tracks.	Black train idle on the tracks.	2.2
1311	main-captions	images	2014	453	none	none	The television and desk of hotel room with lamp lighting.	A television and a laptop computer are on in a hotel room.	2.6
1963	main-captions	images	2015	1386	none	none	Hockey goal-keeper laying on the ice in front of net.	A hockey player is laying on the ice in front of the goal.	4.6
1233	main-captions	images	2014	344	none	none	A red truck spins their tires while a black one leaves the frame.	Red truck spinning tires and emitting smoke from behind.	3.2
325	main-captions	MSRvid	2012test	486	none	none	People flip into a swimming pool.	Men are falling into a pool.	2.75
436	main-captions	MSRvid	2012test	654	none	none	Two teams are playing soccer.	Different sets of teams are playing football on a field.	2.5
565	main-captions	MSRvid	2012train	104	none	none	A man is playing a guitar.	A woman is playing a flute.	1.8
84	main-captions	MSRvid	2012test	121	none	none	A woman is playing a guitar.	A man plays a guitar.	2.4
473	main-captions	MSRvid	2012test	712	none	none	A man is looking out of a window.	A woman is swimming in the water.	0.25
458	main-captions	MSRvid	2012test	691	none	none	A woman is placing food in a pot of hot water.	A woman is frying meat.	1.25
6182	main-captions	images	2015	688	none	none	Several people are sitting around a fire at night.	A group of people sit around a blazing fire at night.	4.2
6353	main-captions	track5.en-en	2017	208	none	none	A group wading across a witch	A group wading across a ditch	2.8
1344	main-captions	images	2014	504	none	none	A computer on a desk.	A computer operating on a desk.	4.0
621	main-captions	MSRvid	2012train	188	none	none	The woman is smoking.	The man is walking.	0.2
673	main-captions	MSRvid	2012train	256	none	none	A man is playing on his keyboard.	A man is playing a guitar.	1.4
686	main-captions	MSRvid	2012train	273	none	none	A gorilla is playing the drums.	A monkey is playing drums.	3.333
417	main-captions	MSRvid	2012test	627	none	none	A cat is jumping into a box.	A young man is talking to a leaf.	0.0
1063	main-captions	images	2014	87	none	none	A striped cat laying down on a bag of cat litter.	Domestic cat laying on back of cat litter.	3.8
547	main-captions	MSRvid	2012train	82	none	none	A girl is putting gel in her hair.	A woman is putting gel on her hair.	2.6
82	main-captions	MSRvid	2012test	119	none	none	A woman is chopping broccoli.	A woman is chopping broccoli with a knife.	4.25
273	main-captions	MSRvid	2012test	407	none	none	A woman is filing her fingernails with an emery board.	A woman is feeding her baby with a bottle.	0.5
1546	main-captions	images	2015	177	none	none	A man is standing in water near a waterfall.	A man wades in the water and watches a water fall.	3.4
1560	main-captions	images	2015	210	none	none	Three boys are running on the beach playing a game.	Two young boys and one young man run on a beach with water behind them.	3.2
5785	main-captions	MSRvid	2012test	218	none	none	A man plays the violin.	A man is playing violin.	5.0
318	main-captions	MSRvid	2012test	479	none	none	A woman is chopping an onion.	A woman is slicing partially into half of an onion.	3.2
94	main-captions	MSRvid	2012test	136	none	none	A man is levitating.	A man is talking.	0.8
78	main-captions	MSRvid	2012test	115	none	none	A squirrel runs around in circles.	A squirrel is moving in circles.	4.4
1704	main-captions	images	2015	610	none	none	A baby in a red hat sitting in a stroller is holding a doll.	A man in a gray shirt sitting in a field of flowers.	0.0
1352	main-captions	images	2014	517	none	none	A gray cat is sitting on the window ledge looking at the camera.	The cat is standing on the window sill looking at the camera.	4.0
154	main-captions	MSRvid	2012test	227	none	none	A man is slicing something.	A man is slicing a bun.	3.0
15	main-captions	MSRvid	2012test	22	none	none	A dog is trying to get bacon off his back.	A dog is trying to eat the bacon on its back.	3.75
5997	main-captions	MSRvid	2012train	739	none	none	The girl is slicing an onion.	A woman is chopping an onion into small pieces.	2.2
1045	main-captions	images	2014	64	none	none	Brown cow with horns standing in a field.	Brown horse standing in middle of grassy field.	1.8
6042	main-captions	images	2014	281	none	none	A black-and-white photo of a loveseat.	A black and white photo of an old train station.	1.2
243	main-captions	MSRvid	2012test	361	none	none	The man is driving a white car.	A man is giving an interview.	0.4
5980	main-captions	MSRvid	2012train	645	none	none	A baby is crawling happily.	A cat is walking on hardwood floor.	0.1
1375	main-captions	images	2014	556	none	none	A double decker bus drives on a city street.	A red double decker bus driving down a street.	3.6
1567	main-captions	images	2015	225	none	none	A deer jumps a fence.	A deer jumping over a fence.	5.0
5750	main-captions	MSRvid	2012test	2	none	none	A young child is riding a horse.	A child is riding a horse.	4.75
1439	main-captions	images	2014	653	none	none	A black dog stands next to materials at a construction site.	A black dog standing in a room being constructed.	3.2
6209	main-captions	images	2015	925	none	none	There is a black dog jumping into a swimming pool.	A black dog is leaping into a swimming pool.	5.0
535	main-captions	MSRvid	2012train	63	none	none	The man is playing the guitar.	A man is playing guitar.	5.0
1007	main-captions	images	2014	9	none	none	A close-up of a brown horse's head.	A side view of a horse's head.	3.4
1064	main-captions	images	2014	89	none	none	A man and small child in a living room posing for the camera.	A man and woman are posing for the camera.	2.4
1165	main-captions	images	2014	238	none	none	A man riding a white horse in an arena.	A man riding a white horse.	4.0
6057	main-captions	images	2014	395	none	none	A backpack standing beside a train.	A social gathering of people in a restaurant.	0.0
181	main-captions	MSRvid	2012test	269	none	none	A woman is adding spices on a meat.	Woman is adding sugar to meat.	2.75
6307	main-captions	track5.en-en	2017	118	none	none	A little girl and boy are reading books.	An older child is playing with a doll while gazing out the window.	0.2
6310	main-captions	track5.en-en	2017	127	none	none	People are sitting around dimly lit tables while smiling and laughing.	People are sitting on benches.	2.0
946	main-captions	MSRvid	2012train	665	none	none	An animal is walking.	A woman is applying eye makeup.	0.0
677	main-captions	MSRvid	2012train	261	none	none	Someone is seasoning eggs.	Someone is seasoning two raw eggs in a bowl.	3.6
1256	main-captions	images	2014	375	none	none	Two dairy cows drinking from a pond.	Two cows are drinking from a pond.	4.6
214	main-captions	MSRvid	2012test	316	none	none	A man is dancing.	A man is eating bread.	0.8
163	main-captions	MSRvid	2012test	240	none	none	The man spread butter on the loaf of bread.	A man is spreading butter onto bread.	4.0
368	main-captions	MSRvid	2012test	553	none	none	An old woman is shaking hand with a man.	A man and a woman shake hands.	3.75
1004	main-captions	images	2014	6	none	none	A passenger train waiting in a station.	A passenger train sits in the station.	4.8
6246	main-captions	images	2015	1462	none	none	A white dog is playing with a ball on the beach.	A black and white dog is playing with a tan dog.	1.6
467	main-captions	MSRvid	2012test	705	none	none	A cat is drinking some water.	A truck is going down a hill.	0.0
1372	main-captions	images	2014	548	none	none	Two lambs stand on a grassy hill.	Two dirt bikers riding over dirt hill.	0.2
6023	main-captions	images	2014	160	none	none	A coal train traveling down the tracks.	An old train sits idle on the tracks.	2.0
1103	main-captions	images	2014	143	none	none	A boat with four sails is sailing on water.	Sail boat sailing on the water.	3.6
849	main-captions	MSRvid	2012train	519	none	none	A woman is riding an elephant.	A man is lifting himself.	0.0
353	main-captions	MSRvid	2012test	526	none	none	A man is taking some math classes.	A man is rinsing a steak.	0.0
938	main-captions	MSRvid	2012train	652	none	none	The women are sitiing down.	Two women are sitting close to each other and talking.	2.6
1767	main-captions	images	2015	818	none	none	A man and a woman are smiling.	A man and a woman laughing.	3.2
939	main-captions	MSRvid	2012train	654	none	none	A man removes a couple of toaster scrambles from a plastic packet.	A man removes food from a bag.	1.75
487	main-captions	MSRvid	2012test	740	none	none	A woman is adding sauce to some food.	A person is cutting leaves.	0.2
1136	main-captions	images	2014	198	none	none	A black and white cow standing in a grassy field.	A blue jay standing in a grassy field.	0.6
6021	main-captions	images	2014	145	none	none	A smiling woman holding a small baby.	Two smiling women holding a baby.	3.0
1712	main-captions	images	2015	646	none	none	Man rowing a boat.	a man doing a trick on skateboard	0.0
1202	main-captions	images	2014	300	none	none	A man sits crossed legged on a bed watching a small TV.	A man sits on a bed very close to a small television.	3.4
1801	main-captions	images	2015	904	none	none	A man and woman with their hands on their chins are standing next to a Christmas tree.	The man with a white beard and blue cap is standing in the doorway of a workshop.	0.4
6008	main-captions	images	2014	39	none	none	A black and wood colored dining room set in a small apartment.	Black and brown table in living room setting.	3.2
