index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
1968	main-captions	images	2015	1393	none	none	A dog running along the beach.	Boy and girl running along the beach.	1.4
1250	main-captions	images	2014	368	none	none	Two women sitting on brown couch.	Two women standing outside of a bus.	1.0
1448	main-captions	images	2014	674	none	none	A small bird eating from the feeder.	Bird eating from a bird feeder.	4.25
1058	main-captions	images	2014	81	none	none	Group of horses grazing in grassy field.	A group of horses grazing in a field.	4.6
6248	main-captions	images	2015	1476	none	none	Two dogs approach each other in the grass.	Two dogs face off of each other on the grass.	4.8
1113	main-captions	images	2014	155	none	none	A potted plant in sunlight from a window.	A potted plant with only a few sprouting.	2.8
6059	main-captions	images	2014	414	none	none	A group of peoples posing in fur hats.	A group of cyclists in green and white with spectators looking on.	0.0
1530	main-captions	images	2015	125	none	none	Two Asian men and Asian woman sit in black massage chairs.	Two Asian men and a woman are relaxing in massage chairs.	4.6
1713	main-captions	images	2015	647	none	none	Three dogs running on a racetrack.	Three dogs round a bend at a racetrack.	4.8
1607	main-captions	images	2015	339	none	none	An infant sitting on a cot reaching over to touch the face of an older boy.	A boy who seems ill is being touched in the face by a toddler.	2.2
1266	main-captions	images	2014	389	none	none	A blue bird perches on the gloved hand of a person.	A bird is perched on a person's gloved hand.	4.2
1459	main-captions	images	2014	688	none	none	The man poses for a photo in front of the train.	A man stands on a platform in front of a silver train.	3.4
6176	main-captions	images	2015	614	none	none	A black dog walking beside a pool.	A black dog is walking along the side of a pool.	5.0
1469	main-captions	images	2014	705	none	none	Double decker bus with the London Eye ferris wheel in background.	a brown double decker tour bus on a street with a ferris wheel behind it.	4.2
6238	main-captions	images	2015	1334	none	none	A young boy in red swim trunks is jumping into a pool.	A dog is being squirted with a hose as it jumps into a paddling pool.	0.8
1479	main-captions	images	2014	719	none	none	Three women with brown hair are smiling.	Three women in Indian dresses in a crowded room smiling.	2.8
1982	main-captions	images	2015	1449	none	none	A rugby player in dark gear is carrying a light colored rugby ball with arm outstretched.	A brown dog splashes in the water while carrying a ball in it's mouth.	0.4
1493	main-captions	images	2014	741	none	none	A dark brown horse standing in a field.	Horse standing in a field.	3.6
6097	main-captions	images	2014	654	none	none	Blue couch and twin bed in a living room.	A leather couch and wooden table in a living room.	2.2
1421	main-captions	images	2014	626	none	none	A large jet on the ground at the airport.	A large airplane parked at the airport at night.	3.6
1347	main-captions	images	2014	508	none	none	A white bus with the word Julia is near water and a big ship.	A white bus with water and a barge in the background.	3.8
1287	main-captions	images	2014	423	none	none	A scantily clad woman is standing next to a car.	A scantily clad woman standing next to a small red vehicle.	3.8
1973	main-captions	images	2015	1407	none	none	Three dogs play in a grassy field.	Some kids play in a field.	1.2
6243	main-captions	images	2015	1385	none	none	The black and white dog is running on the grass.	A black and white dog swims in blue water.	1.4
1872	main-captions	images	2015	1146	none	none	A black dog walking through water.	Two black dogs walking through the snow.	2.4
1416	main-captions	images	2014	618	none	none	A small desk with chair near a laundry closet.	A room with tan walls and a washer and dryer.	0.2
1355	main-captions	images	2014	524	none	none	Three cows are grazing in a grassy field.	Three cows grazing in a field.	4.6
6040	main-captions	images	2014	266	none	none	The small dog protects its owner.	The back of the stop sign is adorned with stickers.	0.0
1135	main-captions	images	2014	197	none	none	A pot of liquid is at the center of a tinfoil covered plate.	A pot of food is placed in the center of a red tablecloth.	1.4
1724	main-captions	images	2015	680	none	none	A woman is attempting to ride a small wave.	A man and woman sitting back to back outside in the sun.	0.0
1516	main-captions	images	2015	63	none	none	A boy with a broken arm is resting in a bed.	A boy with a broken arm is sleeping.	4.0
1873	main-captions	images	2015	1148	none	none	A black dog is running in snow.	A black dog is swimming with a ball in it's mouth.	1.8
1860	main-captions	images	2015	1111	none	none	The black dog is walking through the tall grass.	The black dog is running through the grass.	3.8
1875	main-captions	images	2015	1150	none	none	Two homeless men stand outside with a cardboard sign.	Two homeless young men holding a cardboard sign.	4.6
1991	main-captions	images	2015	1481	none	none	A group of people in boats racing towards the shore.	A classroom of students watching a presentation.	0.0
6005	main-captions	images	2014	34	none	none	Older man wearing beret with mountains in background.	A sheep in the morning mist with trees in the background.	0.4
1788	main-captions	images	2015	867	none	none	A little white curly haired dog runs across the pavement with a stick in its mouth.	A white curly haired dog runs with a stick in it's mouth.	4.6
1446	main-captions	images	2014	671	none	none	The cat is attacking a corn husk broom.	Grey and white cat sitting in bathroom sink.	0.8
1261	main-captions	images	2014	384	none	none	Ten sheep looking at the camera.	A cat on its back looking at the camera.	1.2
6083	main-captions	images	2014	589	none	none	A person is standing underneath an overpass near a highway.	A person walks a dog along the water's edge.	0.2
1062	main-captions	images	2014	86	none	none	Two Eagles perched on a branch.	Two bald eagles perched on a branch.	3.8
1612	main-captions	images	2015	349	none	none	"Three individuals are posing on skis behind a ""no skiing"" sign."	Three people on skis are standing behind a no skiing sign.	4.4
1764	main-captions	images	2015	802	none	none	The man in the red shirt is climbing the side of a mountain.	A man is climbing the side of a mountain.	4.2
1863	main-captions	images	2015	1125	none	none	A girl with a black purse sitting on a wooden bench.	A young woman with a black purse sits on a wooden bench.	4.6
1289	main-captions	images	2014	426	none	none	A buddha statue holding a candle is sitting on a table.	A man fishing on a small boat while on a lake.	0.0
6146	main-captions	images	2015	323	none	none	A black dog is running in the grass.	The black dog is running through the grass.	4.8
6010	main-captions	images	2014	56	none	none	Two horses standing in a field with trees in the background.	A black and white bird on a body of water with grass in the background.	0.4
1760	main-captions	images	2015	787	none	none	A girl runs along a river bank with two black dogs.	A little boy is petting a tiger that is laying down.	0.2
1838	main-captions	images	2015	1040	none	none	A black, brown and white dog running through a field.	A white and brown dog runs in a field.	2.83
6175	main-captions	images	2015	607	none	none	A black dog running through the snow.	A black dog runs through the water.	2.4
1557	main-captions	images	2015	203	none	none	A dog swimming with a stick in it's mouth.	Dog swimming in the water with a stick in its mouth.	5.0
1654	main-captions	images	2015	474	none	none	Two dogs playing in the snow.	Two black dogs in the snow.	4.0
1525	main-captions	images	2015	108	none	none	A brown dog is resting its paws on a laptop keyboard.	A dog sits with its paws on a laptop computer.	3.8
1280	main-captions	images	2014	410	none	none	a man on a dirt bike jumping very high.	A man on a motorbike jumping with the sky behind him.	3.4
1351	main-captions	images	2014	516	none	none	Train in a station.	Trains inside an indoor station.	3.8
1837	main-captions	images	2015	1038	none	none	A man and a woman laughing.	A man and a woman kiss.	1.2
1192	main-captions	images	2014	285	none	none	The black and white cows pause in front of the gate.	The white airplane is flying in the sky.	0.0
1727	main-captions	images	2015	684	none	none	A girl in a black and blue wet suit is surfing.	A woman wearing a black and blue striped suit is surfing on a wave.	4.4
1137	main-captions	images	2014	199	none	none	A yellow and blue airplane is flying in the sky.	The white airplane is flying in the blue sky.	3.2
6004	main-captions	images	2014	25	none	none	A group of people eat at a table outside.	A group of elderly people pose around a dining table.	2.6
6148	main-captions	images	2015	359	none	none	Black and white dog running through water.	A black and white dog is running through grass.	2.6
1883	main-captions	images	2015	1175	none	none	A black dog is chasing after a red Frisbee.	A black poodle is running in the snow.	1.4
1527	main-captions	images	2015	110	none	none	A small white and brown dog is jumping over a horizontal pole.	a brown and white dog jumping over a red and yellow pole	3.0
1914	main-captions	images	2015	1249	none	none	Three sheep graze on the grassy field with a dog walking behind them.	a small group of goats in the grass with a black and white dog in the backgroud.	2.8
1719	main-captions	images	2015	668	none	none	A man in swimming trunks is standing against some rocks.	A man in a gray shirt climbs a large rock wall.	1.0
1219	main-captions	images	2014	326	none	none	A group of people having a drink.	A row of locomotives on a siding in a field.	0.0
1167	main-captions	images	2014	242	none	none	A women and small child sitting at a dinner table smiling at the camera.	A small cat laying on a wooden beam looking up at the camera.	0.4
1608	main-captions	images	2015	342	none	none	A dog shaking off water.	A dog shaking water off.	5.0
1175	main-captions	images	2014	256	none	none	A dog is wearing a gray jacket.	A dog laying in a pet jacket.	3.0
6081	main-captions	images	2014	581	none	none	Domestic cat looking out window.	A white cat looking out of a window.	3.6
1498	main-captions	images	2015	4	none	none	a bird lands in the water.	a boat floats in the water.	0.6
1909	main-captions	images	2015	1232	none	none	A man jumps off of one rooftop onto another.	A young man jumps from one balcony to another.	2.8
1296	main-captions	images	2014	435	none	none	Two goats standing in a field by a tree.	A large boat pulling a small white boat.	0.0
6164	main-captions	images	2015	466	none	none	A white dog is running through the water at a beach	A white dog is running through the water onto the shore.	4.6
1699	main-captions	images	2015	588	none	none	Close-up of a hummingbird.	A closeup of a hummingbird flying.	3.6
1708	main-captions	images	2015	637	none	none	Two dogs are playing around in the dirt.	A dancer posing for the camera in a red and white dress.	0.0
1119	main-captions	images	2014	167	none	none	A young girl wearing a helmet riding a pony.	A girl wearing a red blouse riding a brown horse.	2.0
6201	main-captions	images	2015	832	none	none	A dog jogs through the grass.	a dog trots through the grass.	5.0
1300	main-captions	images	2014	440	none	none	A close-up of a cat on a cream sofa.	A siamese cat resting on a white sofa.	3.4
6086	main-captions	images	2014	602	none	none	A woman at the dining table with wine, beer, and lemons.	Four women and two men sit at a long table in a restaurant.	1.4
6068	main-captions	images	2014	483	none	none	The white ducks are standing on the ground.	A woman in a black hat is standing by the subway.	0.0
6239	main-captions	images	2015	1344	none	none	Two dogs are running on the grass in front of the trees.	A brown dog is running on the grass in front of some trees.	2.8
1653	main-captions	images	2015	473	none	none	A girl runs with dogs in a dry field.	A grey dog and a tan dog playing on a grassy field.	2.2
1643	main-captions	images	2015	450	none	none	A skier is falling into the snow.	A skier is falling face first into the snow.	4.0
1424	main-captions	images	2014	632	none	none	A small child smiling at the camera.	A cat looking at the camera.	1.4
1104	main-captions	images	2014	144	none	none	Red sports car racing down track.	A red sports car driving quickly on a track.	4.6
1224	main-captions	images	2014	331	none	none	A train sitting on the tracks near a field.	A baby is sitting in the grass.	0.0
6169	main-captions	images	2015	524	none	none	Boat sails in rough water.	A man is kayaking in rough waters.	2.6
1555	main-captions	images	2015	201	none	none	Two women sitting on a bench, their faces obscured, with one woman carrying an inflatable tiger and the other woman in a Disney snow white costume.	A girl sits on a bench holding an inflatable tiger next to another girl in a colorful outfit.	2.2
1786	main-captions	images	2015	863	none	none	A man with a messenger bag in front of a gray tile wall.	Man in red jacket standing in front of lighthouse.	0.8
1115	main-captions	images	2014	158	none	none	A girl in a red shirt is riding a brown horse.	A tan and white dog laying in bed with a yellow coverlet.	0.0
1278	main-captions	images	2014	408	none	none	A black and white photo of a cow walking under a tree in a field.	A black and white dog looking at the camera.	1.0
1782	main-captions	images	2015	856	none	none	A little girl with her hands in the air is sitting on a man's back while he is laying on a blanket.	A kid runs in the opposite direction of others who were playing a game.	0.2
6109	main-captions	images	2014	714	none	none	An elderly woman catches a ride on the back of the bicycle.	The boats are on the water located in front of the mountain.	0.0
1548	main-captions	images	2015	186	none	none	The man is jumping into the water.	The man is up in the air.	2.4
1703	main-captions	images	2015	601	none	none	Three dogs pulling a man on a bicycle through the snow.	The dogs are pulling a man on a type of bike, through the snow.	5.0
1798	main-captions	images	2015	900	none	none	A dog wearing a green sweater and a backpack walking on snow.	A small dog wearing a green sweater and a backpack walks through snow.	4.4
1587	main-captions	images	2015	267	none	none	A softball player swinging at a pitch.	A baseball player hitting the ball	2.8
1353	main-captions	images	2014	520	none	none	Man playing guitar while sitting down.	Red and white bus driving down road.	0.0
1213	main-captions	images	2014	320	none	none	A red double decker bus on a crowded street.	A white bus partially in the snow on a public street.	2.0
1936	main-captions	images	2015	1319	none	none	two puppies playing around in the grass	Two puppies play in the grass	5.0
1214	main-captions	images	2014	321	none	none	A woman pets a dog in a fenced area.	A woman pets a dog in a gated yard.	4.8
1902	main-captions	images	2015	1222	none	none	A woman holding a newspaper.	A man rollerblading on a metal bar.	0.0
1592	main-captions	images	2015	283	none	none	Two dogs in a yard.	Two dogs in a stream.	2.0
1458	main-captions	images	2014	687	none	none	A small red car on top of a semi truck.	Red sports car on top of white semi truck.	4.0
1887	main-captions	images	2015	1186	none	none	A black and white spotted dog jumps over a stream.	A black and white spotted dog is jumping over the small stream of water.	4.6
1021	main-captions	images	2014	31	none	none	A black and white photo of a woman showing a horse.	a black and white photo of cows in their stalls.	1.4
1249	main-captions	images	2014	367	none	none	A double decker red United bus on a city street.	A doubly decker red bus driving down the road.	4.0
1503	main-captions	images	2015	15	none	none	The brown and white dog swims in a swimming pool.	A brown and white dog swims in a backyard swimming pool.	4.6
1048	main-captions	images	2014	67	none	none	Brown and white cow standing in grass at side of road.	A brown and white cow standing in a grassy area with trees behind.	3.6
1097	main-captions	images	2014	136	none	none	A group of people sitting at a restaurant table.	A group of people sitting around a table with food on it.	4.2
1705	main-captions	images	2015	613	none	none	Three children playing with hay outdoors, throwing some at camera lens.	Three young children play in the hay, throwing some at the camera.	4.8
1063	main-captions	images	2014	87	none	none	A striped cat laying down on a bag of cat litter.	Domestic cat laying on back of cat litter.	3.8
1679	main-captions	images	2015	537	none	none	two puppies playing around in the grass	Two dogs are wrestling in the grass.	4.0
1277	main-captions	images	2014	406	none	none	A room with several computers and pictures on the wall.	A home office with three computer monitors and other equipment on a desk.	2.8
1253	main-captions	images	2014	371	none	none	Group of people sitting at table of restaurant.	Two people sitting at a table at a restaurant.	3.8
6139	main-captions	images	2015	217	none	none	The man and two young boys jump on a trampoline.	A man and two boys are bouncing on a trampoline.	4.8
1373	main-captions	images	2014	554	none	none	A man in white with a wine bottle and a woman in a red turtleneck with a white vest.	A man and woman posing on a field with a bottle of wine.	3.0
1418	main-captions	images	2014	620	none	none	A goose flapping its wings in a body of water.	A black swan flapping its wings on the water.	3.0
1696	main-captions	images	2015	581	none	none	a man plays his white guitar.	a man playing a white guitar and singing as well	3.2
1657	main-captions	images	2015	484	none	none	Three dogs standing in snow next to a blue fence.	Three dogs play in the shallows next to a rocky shore.	2.2
1077	main-captions	images	2014	106	none	none	A black dog stands next to materials at a construction site.	An Asian toddler girl sits next to a pot of flowers on a marble post.	0.0
1317	main-captions	images	2014	463	none	none	Two women in the kitchen looking at a object.	Three men in suits sitting at a table.	0.0
6195	main-captions	images	2015	781	none	none	A woman stands with her arms out at her sides while another takes a picture.	A man stands in a crowd holding a white object.	0.4
1030	main-captions	images	2014	46	none	none	Three young women standing in a room together.	Two Indian women with two Indian girls near the water.	0.4
1371	main-captions	images	2014	547	none	none	A gray cat with green eyes looks at the camera.	A grey cat with green eyes looking into the camera.	5.0
1039	main-captions	images	2014	57	none	none	Two people sitting at a table at a restaurant.	four people sitting at a table.	1.8
1918	main-captions	images	2015	1255	none	none	A brown furry animal stands behind some plants.	A dog pants while standing in the woods.	1.4
1895	main-captions	images	2015	1207	none	none	Several people are sitting around a fire at night.	A group of people are standing and sitting around on the ground at night.	2.6
1588	main-captions	images	2015	271	none	none	A man is kite surfing away from the camera.	A man is sky surfing on the water.	2.8
6028	main-captions	images	2014	183	none	none	A black and white photo of an old train station.	A black and white photo of a cat sitting on a sofa.	0.8
1785	main-captions	images	2015	862	none	none	A man in a straw hat shades his phone while others walk on a busy sidewalk.	A man lies on a street with his headand shoulders under a parked car that is jacked up.	0.6
1195	main-captions	images	2014	290	none	none	A man and woman stand, smiling for camera.	A man and woman are posing for the camera.	4.2
1534	main-captions	images	2015	136	none	none	five people standing on a sidewalk	Five people on a sidewalk.	4.8
1172	main-captions	images	2014	250	none	none	Man with blue shirt standing in front of a fountain.	A man in a blue shirt and tan pants is standing in front of a statue of a man, which is in a cobble stone paved plaza.	3.2
1615	main-captions	images	2015	362	none	none	A dog is running toward the camera.	A brown and white dog running on grass.	0.8
6017	main-captions	images	2014	108	none	none	One Asian and one occasion woman in glasses smiling with their thumbs up.	Two women are posing for the camera and giving the thumbs up sign.	3.4
6204	main-captions	images	2015	878	none	none	A brown and white dog with a pink Frisbee in it's mouth is humping over a man's back.	a dog with a Frisbee in its mouth, jumps over a man.	3.0
1445	main-captions	images	2014	663	none	none	A kitchen with wooden cabinets and furniture.	Kitchen with wooden table and cabinets.	4.2
1675	main-captions	images	2015	522	none	none	A girl does a back bend on the beach.	A girl doing a back bend at the beach.	4.8
1647	main-captions	images	2015	457	none	none	Two dogs running through a field.	Two dogs play in a field.	4.2
1523	main-captions	images	2015	96	none	none	"A dog in a ""superman"" shirt sleeps on a blanket."	A brown dog in a Superman shirt is laying on a blue blanket.	4.0
1354	main-captions	images	2014	522	none	none	Red double decker bus driving down a street.	A double decker bus on a city street.	4.2
6112	main-captions	images	2014	734	none	none	Black and white cow standing in grassy field.	A black and white photo of a man standing next to a bus.	0.8
1045	main-captions	images	2014	64	none	none	Brown cow with horns standing in a field.	Brown horse standing in middle of grassy field.	1.8
1017	main-captions	images	2014	26	none	none	A longed-haired cat with it's eyes closed.	A close up of a cat with its eyes closed.	3.6
1510	main-captions	images	2015	36	none	none	Man riding a bicycle down a narrow path.	A man riding a unicycle down a paved road	2.6
1173	main-captions	images	2014	251	none	none	A girl in riding gear sits atop a brown horse.	A girl in a red shirt is riding a brown horse.	4.0
1563	main-captions	images	2015	220	none	none	A brown and black dog is jumping to catch a red ball.	A brown and black dog jumps for a red ball.	5.0
6165	main-captions	images	2015	472	none	none	A man and woman blow bubbles.	A man and a woman in glasses blow bubbles.	4.2
1539	main-captions	images	2015	157	none	none	Man is carrying a tool box down the sidewalk.	A woman is riding a blue bicycle in a park.	0.0
1535	main-captions	images	2015	142	none	none	The white dog runs across the snow.	A white bear walks along snow-covered ground and casts a shadow on the snow.	1.4
1076	main-captions	images	2014	103	none	none	The seagull is floating on the water.	A little bird floating in the water.	3.6
1596	main-captions	images	2015	311	none	none	A yellow dog is playing in a grassy area near flowers.	A girl is playing on a swing.	0.4
1028	main-captions	images	2014	43	none	none	A school bus is driving uphill on a rural road.	A race care driving along a dirt road.	1.0
1309	main-captions	images	2014	450	none	none	Black and white cow standing in grassy field.	A black and white horned cow standing in a field.	3.8
6070	main-captions	images	2014	511	none	none	Young baby girl sitting on table.	A woman with a smiling baby sitting on the table.	1.6
1129	main-captions	images	2014	186	none	none	Parked white double decker bus.	A red and white double decker bus is parked.	4.2
1417	main-captions	images	2014	619	none	none	Red double decker bus driving through the streets.	Red double decker bus driving down a street.	4.6
1642	main-captions	images	2015	447	none	none	A man in jeans is playing with a ball while a woman in jeans stands nearby looking away.	A man is tying a red arm band around another mans arm in the street.	0.0
1474	main-captions	images	2014	712	none	none	A man riding a white horse in an arena.	A domestic animal stands in a pen.	0.6
1754	main-captions	images	2015	774	none	none	A small boy in a bathrobe is sitting in a metal chair.	A boy in a robe sits in a chair.	4.2
1111	main-captions	images	2014	153	none	none	Gray cat looking out the window.	A cat looking out of a window.	4.0
1040	main-captions	images	2014	59	none	none	A smiling woman with a beer sitting outside with another smiling woman.	Two women sitting outside laughing.	3.2
1263	main-captions	images	2014	386	none	none	A black table with white fuzzy chair.	A woman with her child.	0.0
1900	main-captions	images	2015	1220	none	none	A woman holds a baby while a man looks at it as another man holding a child watches.	A woman stands with her arms out in a store while another woman holds a camera.	0.4
6062	main-captions	images	2014	421	none	none	A black and white cat playing with a wool basket.	A black and white cat lying on a blanket.	1.8
1758	main-captions	images	2015	783	none	none	A black dog running in the snow.	A black dog running on a beach.	1.8
1313	main-captions	images	2014	456	none	none	A woman wearing a navy dress is cutting a cake on a white table.	A person wearing a helmet sits on a bicycle on a sunny day.	0.4
1526	main-captions	images	2015	109	none	none	A young girl with glasses sits and holds two American flags.	A girl in glasses is looking over two American flags near a wooded area.	2.6
1435	main-captions	images	2014	646	none	none	The young rider takes a ride on the brown horse.	A young female rider on a brown horse.	3.8
1540	main-captions	images	2015	158	none	none	"A man wearing a t-shirt that says ""Gigolo"" stands at the counter talking to someone."	"A man wearing a shirt that says ""Gigolo"" is standing at a front desk area with his back to the camera."	3.4
6102	main-captions	images	2014	669	none	none	A young blonde girl wearing a smile and a bicycle helmet.	A young girl wearing a bike helmet with a bicycle in the background.	3.8
1611	main-captions	images	2015	346	none	none	a black and white dog running through some red and white poles	Black and white dog in living room standing on hind legs.	1.6
1311	main-captions	images	2014	453	none	none	The television and desk of hotel room with lamp lighting.	A television and a laptop computer are on in a hotel room.	2.6
1799	main-captions	images	2015	901	none	none	A group of people sitting around a desk.	A group of girls on a beach.	0.6
1846	main-captions	images	2015	1068	none	none	A girl jumping rope on a sidewalk near a parking garage.	A girl jumping rope on a sidewalk with a parking garage to the left.	4.4
1302	main-captions	images	2014	442	none	none	A yellow school bus is parked in a rural area.	A yellow school bus parked in a field.	4.0
1621	main-captions	images	2015	379	none	none	Two large black dogs are playing in a grassy field.	Two white dogs are running together.	2.2
1819	main-captions	images	2015	976	none	none	A child is walking from one picnic table to another.	The boy hops from one picnic table to the other in the park.	3.2
1949	main-captions	images	2015	1348	none	none	A dog with floppy ears walking towards the camera in the woods.	A child in front of his own reflection turning towards the camera and smiling.	1.2
1881	main-captions	images	2015	1168	none	none	This over the top photo shows two men taking a break.	A person with swim cap and goggles taking a breath.	0.4
1937	main-captions	images	2015	1322	none	none	Two black and white dogs are playing together outside.	Two children and a black dog are playing out in the snow.	1.0
6153	main-captions	images	2015	402	none	none	A brown and white dog is catching a tennis ball while standing on its hind legs.	the brown and white dog is carrying a stick in his mouth.	1.8
6050	main-captions	images	2014	305	none	none	A close-up of a cat on a cream sofa.	A close-up of a horse.	1.2
1908	main-captions	images	2015	1228	none	none	Kids play soccer on a field.	Three boys playing soccer in a field	4.2
1945	main-captions	images	2015	1341	none	none	The man is riding a bike down a dirt hill.	A trick bicyclist grinds down a handrail.	1.8
1862	main-captions	images	2015	1121	none	none	A dog jumps over a chain.	A dog leaping over a chain.	5.0
6049	main-captions	images	2014	303	none	none	A cat sleeps on purple sheet.	A black and white cat sleeps on a purple blanket.	4.0
1568	main-captions	images	2015	228	none	none	A little girl holds a wooden stick.	A little girl swimming in a pool.	2.2
1470	main-captions	images	2014	706	none	none	A yellow and black bird eats from a bird feeder.	A flock of birds flying over a body of water.	0.6
1750	main-captions	images	2015	764	none	none	A skateboarder attempts a trick on the side of a low wall.	A boy does skateboard tricks on a railing.	4.0
1346	main-captions	images	2014	506	none	none	A little bird floating in the water.	A duck floating in the water.	2.4
1189	main-captions	images	2014	277	none	none	A passenger jet sits on a runway.	A large passenger jet flying close to the ground.	1.8
1978	main-captions	images	2015	1434	none	none	Two kids are walking on a path in the woods.	Two children walking down a path in the woods.	5.0
1858	main-captions	images	2015	1104	none	none	A boy pushes a wagon with two pumpkins.	A child squats behind a wagon with two pumpkins in it.	2.8
1572	main-captions	images	2015	233	none	none	A blonde dog is catching a ball in its mouth in the snow.	A little blonde girl is sitting on a green chair.	0.0
1581	main-captions	images	2015	254	none	none	A skier speeds through the snow.	A brown dog carrying a Frisbee runs through the snow.	0.2
1478	main-captions	images	2014	717	none	none	Group of elderly people sitting around a table.	A group of elderly people pose around a dining table.	3.4
1321	main-captions	images	2014	469	none	none	A red double decker bus on a city street.	A red double decker bus driving down a street.	4.8
1477	main-captions	images	2014	716	none	none	sheep standing in afield.	A large dog stands next to a sheep in a field.	2.8
1412	main-captions	images	2014	613	none	none	A subway train pulling into the station.	A white train pulling into a station.	3.6
6186	main-captions	images	2015	718	none	none	A black dog lays in the sand.	Kids play in the water	0.0
1398	main-captions	images	2014	592	none	none	A blue and orange airplane flying with its landing gear down.	A red and blue plane flying with its landing gears down.	2.6
1823	main-captions	images	2015	989	none	none	Four black dogs run across the grass.	A dog runs across the grassy field.	2.0
6078	main-captions	images	2014	570	none	none	An AeroMexico jet taxing along a runway.	A silver AreoMexico Jet Liner sitting on the tarmac.	3.2
1665	main-captions	images	2015	505	none	none	A wet child shivers under a towel at a pool.	A wet child is shivering in a towel in front of a pool.	4.6
1141	main-captions	images	2014	204	none	none	A young woman dressed in black.	Two young kids dressed up sitting down on chairs.	0.2
1339	main-captions	images	2014	497	none	none	Woman in blue shift dress cutting into food.	A woman in a blue dress cuts a cake.	3.8
1562	main-captions	images	2015	219	none	none	a man wearing a grey jacket standing on the side of a street.	A boy wearing a blue life jacket is holding onto the side of a green boat.	0.6
1403	main-captions	images	2014	599	none	none	A black and white cat lying on a blanket.	A black and white cat sleeping on its side on a purple blanket.	3.0
6076	main-captions	images	2014	553	none	none	A black and white horned cow standing in a field.	A large black and white cow in a field.	4.0
1035	main-captions	images	2014	51	none	none	Very crowded office desk with computer monitor on.	Messy computer desk with two monitors.	3.0
1015	main-captions	images	2014	23	none	none	A close up of a brown faced cat.	A close up of an ostrich face.	0.6
1889	main-captions	images	2015	1191	none	none	Two dogs running through tall grass.	Two dogs are running through a grassy area.	4.6
6134	main-captions	images	2015	166	none	none	A young boy jumping into a lake.	The boy is jumping into a lake.	4.6
1651	main-captions	images	2015	470	none	none	Two men are setting up some electronic equpitment	Two dogs are wrestling on the ground in the snow.	0.0
6126	main-captions	images	2015	69	none	none	Two white dogs are walking through deep white snow.	Two white dogs walk through a huge bank of mountain snow.	4.6
1384	main-captions	images	2014	568	none	none	Two brown horses standing in a green meadow.	A brown horse stands in tall grass.	2.6
1455	main-captions	images	2014	684	none	none	Large silver locomotive engine in a shed.	A close-up of a silver train engine with a red stripe.	3.0
6156	main-captions	images	2015	419	none	none	Two little girls in pink are dancing.	Two ladies jogging on a path near the waterfront.	0.0
1549	main-captions	images	2015	188	none	none	A woman in a black shirt stands in front of bananas at a fruit stand.	a woman wearing black stands in front of a pickup truck.	2.4
1036	main-captions	images	2014	52	none	none	A man sitting in a cluttered room.	A man lies in a bed in a cluttered room.	3.2
1518	main-captions	images	2015	77	none	none	Three dogs playing in the snow.	Three dogs are playing in the water.	2.6
1617	main-captions	images	2015	367	none	none	A group of youngsters swim in lake water	Many children are playing and swimming in the water.	4.4
6187	main-captions	images	2015	725	none	none	A man dressed in black wearing a hat and glasses in front of a red wall.	A woman in a white shirt standing in front of a brick wall.	1.4
1006	main-captions	images	2014	8	none	none	An Apple computer sitting on the floor.	A Macintosh computer sitting on the floor.	3.8
1971	main-captions	images	2015	1399	none	none	A black dog is running in the grass.	A black and a brown dog running in the grass.	3.2
1669	main-captions	images	2015	511	none	none	A white dog walking in the snow.	A black and tan dog walking through the snow.	3.0
1986	main-captions	images	2015	1471	none	none	The dog is in the air above the grass.	The dog is laying on a bed with a blue sheet.	1.0
6247	main-captions	images	2015	1472	none	none	Woman in black dress with red accessories is walking down the street.	Woman in a black dress walking on the street.	3.8
1022	main-captions	images	2014	32	none	none	A dark brown horse standing in a field.	A brown horse stands in a lush green field.	4.2
6183	main-captions	images	2015	698	none	none	Two dogs fighting in the snow.	Two dogs play in the snow.	3.2
6192	main-captions	images	2015	754	none	none	A man is riding a bicycle on a dirt path.	Two dogs running along dirt path.	1.6
1067	main-captions	images	2014	93	none	none	A black vehicle parked with a vies of low-lying mountains.	A black car parked in the dirt out in the country.	2.6
1131	main-captions	images	2014	190	none	none	Two birds are perched on a metal band.	Two small birds perched on a metal bar.	4.0
1331	main-captions	images	2014	488	none	none	A close up of the front end of a purple and white motor cycle.	Close up of the rear of a red sports car.	1.2
1854	main-captions	images	2015	1092	none	none	A man in a red jacket holds his bike for the picture.	A woman in a red jacket is video taping a natural landscape.	0.4
1894	main-captions	images	2015	1202	none	none	A boy waves around a sparkler.	A young boy is twisting a sparkler around in the air.	4.4
6145	main-captions	images	2015	294	none	none	The white and brown dog is running quickly through the grass.	The big white dog is running in the grass.	3.4
1380	main-captions	images	2014	562	none	none	The white sheep is standing on the green hill.	A sheep stands on a hillside.	4.0
6044	main-captions	images	2014	284	none	none	Living room or den with large screen television.	Living room with tan furniture and flat screen television.	3.2
1156	main-captions	images	2014	226	none	none	A yellow parrot clings to the side of its cage.	A yellow and orange bird hold on to the side of a cage.	3.4
1348	main-captions	images	2014	510	none	none	Old blue and white train on tracks.	A blue train in a mountainous area.	2.6
1792	main-captions	images	2015	877	none	none	a man walks two dogs on leashes down the street	A man walks two dogs in the city.	4.2
